# Time          7.0000E+00
    Distance         pH
  6.9500E+00    5.8590E+00
  7.0500E+00    5.8637E+00
  7.1500E+00    5.8683E+00
  7.2500E+00    5.8730E+00
  7.3500E+00    5.8776E+00
  7.4500E+00    5.8822E+00
  7.5500E+00    5.8868E+00
  7.6500E+00    5.8914E+00
  7.7500E+00    5.8959E+00
  7.8500E+00    5.9005E+00
  7.9500E+00    5.9050E+00
  8.0500E+00    5.9095E+00
  8.1500E+00    5.9140E+00
  8.2500E+00    5.9184E+00
  8.3500E+00    5.9229E+00
  8.4500E+00    5.9273E+00
  8.5500E+00    5.9317E+00
  8.6500E+00    5.9361E+00
  8.7500E+00    5.9405E+00
  8.8500E+00    5.9449E+00
  8.9500E+00    5.9492E+00
  9.0500E+00    5.9536E+00
  9.1500E+00    5.9579E+00
  9.2500E+00    5.9622E+00
  9.3500E+00    5.9665E+00
  9.4500E+00    5.9708E+00
  9.5500E+00    5.9751E+00
  9.6500E+00    5.9793E+00
  9.7500E+00    5.9836E+00
  9.8500E+00    5.9878E+00
  9.9500E+00    5.9920E+00
  1.0050E+01    5.9962E+00
  1.0150E+01    6.0004E+00
  1.0250E+01    6.0046E+00
  1.0350E+01    6.0088E+00
  1.0450E+01    6.0129E+00
  1.0550E+01    6.0171E+00
  1.0650E+01    6.0212E+00
  1.0750E+01    6.0253E+00
  1.0850E+01    6.0294E+00
  1.0950E+01    6.0335E+00
  1.1050E+01    6.0376E+00
  1.1150E+01    6.0417E+00
  1.1250E+01    6.0458E+00
  1.1350E+01    6.0499E+00
  1.1450E+01    6.0539E+00
  1.1550E+01    6.0580E+00
  1.1650E+01    6.0620E+00
  1.1750E+01    6.0660E+00
  1.1850E+01    6.0700E+00
  1.1950E+01    6.0741E+00
  1.2050E+01    6.0781E+00
  1.2150E+01    6.0820E+00
  1.2250E+01    6.0860E+00
  1.2350E+01    6.0900E+00
  1.2450E+01    6.0940E+00
  1.2550E+01    6.0979E+00
  1.2650E+01    6.1019E+00
  1.2750E+01    6.1058E+00
  1.2850E+01    6.1098E+00
  1.2950E+01    6.1137E+00
  1.3050E+01    6.1176E+00
  1.3150E+01    6.1216E+00
  1.3250E+01    6.1255E+00
  1.3350E+01    6.1294E+00
  1.3450E+01    6.1333E+00
  1.3550E+01    6.1372E+00
  1.3650E+01    6.1411E+00
  1.3750E+01    6.1450E+00
  1.3850E+01    6.1488E+00
  1.3950E+01    6.1527E+00
  1.4050E+01    6.1566E+00
  1.4150E+01    6.1604E+00
  1.4250E+01    6.1643E+00
  1.4350E+01    6.1681E+00
  1.4450E+01    6.1720E+00
  1.4550E+01    6.1758E+00
  1.4650E+01    6.1797E+00
  1.4750E+01    6.1835E+00
  1.4850E+01    6.1873E+00
  1.4950E+01    6.1912E+00
  1.5050E+01    6.1950E+00
  1.5150E+01    6.1988E+00
  1.5250E+01    6.2026E+00
  1.5350E+01    6.2064E+00
  1.5450E+01    6.2102E+00
  1.5550E+01    6.2141E+00
  1.5650E+01    6.2179E+00
  1.5750E+01    6.2217E+00
  1.5850E+01    6.2255E+00
  1.5950E+01    6.2292E+00
  1.6050E+01    6.2330E+00
  1.6150E+01    6.2368E+00
  1.6250E+01    6.2406E+00
  1.6350E+01    6.2444E+00
  1.6450E+01    6.2482E+00
  1.6550E+01    6.2520E+00
  1.6650E+01    6.2557E+00
  1.6750E+01    6.2595E+00
  1.6850E+01    6.2633E+00
  1.6950E+01    6.2671E+00
  1.7050E+01    6.2708E+00
  1.7150E+01    6.2746E+00
  1.7250E+01    6.2784E+00
  1.7350E+01    6.2821E+00
  1.7450E+01    6.2859E+00
  1.7550E+01    6.2897E+00
  1.7650E+01    6.2934E+00
  1.7750E+01    6.2972E+00
  1.7850E+01    6.3010E+00
  1.7950E+01    6.3047E+00
  1.8050E+01    6.3085E+00
  1.8150E+01    6.3123E+00
  1.8250E+01    6.3160E+00
  1.8350E+01    6.3198E+00
  1.8450E+01    6.3236E+00
  1.8550E+01    6.3273E+00
  1.8650E+01    6.3311E+00
  1.8750E+01    6.3349E+00
  1.8850E+01    6.3386E+00
  1.8950E+01    6.3424E+00
  1.9050E+01    6.3462E+00
  1.9150E+01    6.3499E+00
  1.9250E+01    6.3537E+00
  1.9350E+01    6.3575E+00
  1.9450E+01    6.3612E+00
  1.9550E+01    6.3650E+00
  1.9650E+01    6.3688E+00
  1.9750E+01    6.3726E+00
  1.9850E+01    6.3764E+00
  1.9950E+01    6.3788E+00
